,date,EUR_USD_exrate,France_cpi,Germany_cpi,Belgium_cpi,Italy_cpi,Poland_cpi,Spain_cpi,The Netherlands_cpi,Ireland_cpi,Austria_cpi,France_cpi_ma,Germany_cpi_ma,Belgium_cpi_ma,Italy_cpi_ma,Poland_cpi_ma,Spain_cpi_ma,The Netherlands_cpi_ma,Ireland_cpi_ma,Austria_cpi_ma
100,2007-05-01,0.7397643514284177,0.2433897555039249,0.0,-0.115194102061991,0.3044140030441369,0.5,0.274930664415766,0.068461889548144,0.3754693366708389,0.290416263310753,0.08915322724614072,0.17641194232503252,0.10674214361955148,0.12758434900444623,0.19166666666666668,0.19488901949007756,0.14961631856732718,0.40585005242471855,0.16282144449897498
101,2007-06-01,0.7451221113212435,0.121399404039288,0.0,-0.0115326951908689,0.2276176024279189,0.0,0.183987108877094,-0.410490307867724,0.2493765586034915,0.0965250965251131,0.09926984424941471,0.15864364097464168,0.1067544922204829,0.1401323490013275,0.21666666666666667,0.19760604921214583,0.14539525064045108,0.40481642358234055,0.1626631028052002
102,2007-07-01,0.7285190941385434,-0.2535273368606789,0.52192066805846,0.426758938869657,0.227100681302055,-0.3,-0.7285952635306421,-0.469429814517975,0.248756218905459,0.0,0.09208567828031329,0.16667603707171094,0.1140856498988738,0.13339664108571117,0.19166666666666668,0.1864551584950628,0.12180887358408299,0.4037880580124516,0.1708571375479089
103,2007-08-01,0.7338981157963592,0.4088849596640549,-0.103842159916919,-0.126335132651883,0.151057401812688,-0.4,0.137840975043532,0.1725526285517019,0.3722084367245799,-0.096432015429139,0.0982264640251298,0.17567789097694053,0.09288515649309241,0.13319376276401448,0.13333333333333336,0.18094351353613805,0.09242075229392532,0.38055195551727766,0.13821483704954826
104,2007-09-01,0.7189150134616835,0.11005943209333,0.207900207900207,0.0919963201472044,0.0,0.8,0.32843101741168,0.5856683509416619,0.3708281829419039,0.193050193050198,0.12595784580128253,0.21954218643359305,0.12477632270690941,0.1395794588048829,0.18333333333333335,0.22198660785101207,0.10929796800138847,0.3791127775757191,0.17065825761858186
105,2007-10-01,0.702590420332356,0.252858399296403,0.207468879668036,0.5284926470588149,0.301659125188534,0.6,1.29618485979058,0.0456673136202713,0.1231527093595923,0.578034682080926,0.16563056955217123,0.22795657035339076,0.18533827070039266,0.17110831228429438,0.225,0.2958127112015351,0.1343079879871318,0.3893755033556851,0.2270218492013677
106,2007-11-01,0.6810818173857485,0.548305735277991,0.517598343685305,0.9371428571428628,0.375939849624057,0.7,0.7164328062067059,0.148351021339733,0.4920049200492146,0.478927203065133,0.20200131221981987,0.2710897656604995,0.24298480582764614,0.19604113551658933,0.2833333333333333,0.3349010752979899,0.16019871162691432,0.4088982501295446,0.2587303497192613
107,2007-12-01,0.686869796961288,0.3708147017122871,0.617919670442854,0.271739130434788,0.2996254681648039,0.3,0.4187802288545539,-0.42160437556974,0.12239902080782,0.762631077216375,0.21334946473681224,0.2605263339420845,0.2539733631575622,0.21461933148328827,0.325,0.3469851948950559,0.1550688851300542,0.37625326707346957,0.29770083525917235
108,2008-01-01,0.6789722300357915,-0.119526241443007,-0.3070624360286649,0.4065040650406389,0.448095593726645,0.7,-0.619089574155666,0.274630964641258,-0.4889975550122118,-0.378429517502348,0.23218543701800223,0.23493779760636244,0.2839686724227248,0.24557493491963922,0.35000000000000003,0.35140703203001716,0.16824115701156198,0.35681634379772903,0.2661650421339767
109,2008-02-01,0.6775320218571831,0.217580504786771,0.410677618069814,0.719748088169146,0.2230483271375689,0.4,0.156032057495461,0.6732854045418261,1.2285012285012296,0.284900284900279,0.23447076245418716,0.23396205880947119,0.29934810637476833,0.2386390693786533,0.35833333333333334,0.3587602645286201,0.18650917753791094,0.38440512138650657,0.265396928620764
110,2008-03-01,0.6443219891753906,0.749023013460705,0.511247443762773,0.7257704332291031,0.519287833827876,0.4,0.887525079664814,0.986170936295629,0.9708737864077678,0.757575757575764,0.2615352476944777,0.25904060060918943,0.3588645812574271,0.2691904092205449,0.35000000000000003,0.3694898377486191,0.17790041187532749,0.4123676023165059,0.28779836231252093
111,2008-04-01,0.6347740781349183,0.334015731063462,-0.203458799593082,0.2327901563019839,0.221402214022151,0.4,1.07624997075408,0.370411942979007,0.1201923076922944,0.281954887218039,0.24860650488287758,0.19836411967073195,0.340656725540788,0.27493734168986955,0.3416666666666666,0.34405916090232985,0.1686396628753161,0.3487304293043317,0.27076282600092444
112,2008-05-01,0.6429155300838546,0.536941580756014,0.611620795107058,0.895819508958198,0.515463917525756,0.8,0.674752899238444,0.357861775889061,0.7202881152461125,0.656044985941897,0.27306915698721834,0.24933251926298675,0.4249078597924704,0.29252483456333783,0.3666666666666667,0.3773776804708864,0.19275632007039248,0.37746532751893774,0.30123188622018643
113,2008-06-01,0.6426027246355525,0.3631702627643621,0.202634245187423,0.5480653293872539,0.439560439560448,0.2,0.575961372650465,-0.1782928459995469,0.4767580452920014,0.279329608938528,0.2932167285476412,0.2662187063619387,0.471541028507314,0.31018673765771526,0.3833333333333333,0.4100422024520007,0.21210610855940726,0.3964137847429803,0.316465595587971
114,2008-07-01,0.634572672993164,-0.2128565346956039,0.606673407482304,0.5232748283004439,0.5105762217359671,0.0,-0.480076812289977,0.156284885018973,-0.2372479240806645,-0.0928505106777977,0.29660596206139744,0.273281434647259,0.47958401929321287,0.3338096993605412,0.40833333333333327,0.43075207338872273,0.26424900018748626,0.3559134394941366,0.3087280530314878
115,2008-08-01,0.6686556518914994,-0.031996587030725,-0.3015075376884349,-0.60730940245091,0.145137880986936,-0.4,-0.214779592493043,0.189478377173432,0.4756242568370992,-0.1858736059479469,0.25986583317016576,0.256809319832966,0.439502830143294,0.33331640595839523,0.4083333333333334,0.40136702609400815,0.2656594792392971,0.3645314245035132,0.30127458715492056
116,2008-09-01,0.6972690296339338,-0.0640136562466589,-0.100806451612922,0.163666121112922,-0.28985507246379,0.3,-0.0207184705164606,0.433863611080211,0.2366863905325577,0.279329608938528,0.24535974247516668,0.23108376487353863,0.44547531355710374,0.30916181658641273,0.3666666666666667,0.37227123543332974,0.25300908425084284,0.3533529418027344,0.30846453847894806
117,2008-10-01,0.7537912272406444,-0.053378883313767,-0.2018163471241039,-0.185185185185195,0.0,0.4,0.344228134605844,-0.232609658839178,-0.2361275088547949,-0.0928505106777977,0.2198399689243192,0.19697666264086025,0.386002160870103,0.2840235561540349,0.35000000000000003,0.29294150833460175,0.22981933654588874,0.3234129236182021,0.25255743908238776
118,2008-11-01,0.7846693054804792,-0.469985045930352,-0.5055611729019129,-0.589326639746797,-0.363372093023241,0.2,-0.424506654428616,-0.366381703119792,-0.8284023668639061,-0.278810408921927,0.13498240382362395,0.11171336959192545,0.2587963694626313,0.2224142276000934,0.30833333333333335,0.19786321994832493,0.18692494284092834,0.21337898304210876,0.18941263808346606
119,2008-12-01,0.7401127662723883,-0.2468340845675119,0.4065040650406359,-0.219563069491718,-0.145878920495999,-0.1,-0.5127318815531821,-0.7243146868731841,-1.3126491646777922,-0.186393289841571,0.0835116716336407,0.09409540247507393,0.21785451946875578,0.18528886187835983,0.275,0.12023721074768028,0.16169908356564133,0.0937916342516411,0.11032727416197056
120,2009-01-01,0.7550332403384058,-0.408821947283488,-0.506072874493932,0.0990207943668173,-0.1460920379839159,0.5,-1.23226591001216,0.258165899652034,-1.5719467956469175,-0.466853408029877,0.05940369614693394,0.07751119926963501,0.1922309135792707,0.13577322590247975,0.25833333333333336,0.06913918275963908,0.16032699481653934,0.0035458641987489345,0.10295861661800981
121,2009-02-01,0.7814427901620465,0.378092254510107,0.6103763987792579,0.340734227302704,0.219458668617408,0.9,0.0105533471699481,0.705329153605025,-0.3685503685503825,0.375234521575995,0.07277967529054528,0.09415276432875534,0.16064642517373384,0.13547408769246636,0.3,0.05701595689917968,0.16299730723847258,-0.12954176888888538,0.11048646967431947
122,2009-03-01,0.7662648420275368,0.182953077916491,-0.202224469160755,-0.5696133201884189,0.0729927007299264,0.7,0.164145855317148,1.00055586436908,-0.1233045622687903,0.186915887850472,0.025607180661860778,0.03469677158512801,0.052697779055607,0.09828282660097055,0.325,-0.0032656451297924777,0.1641960512445935,-0.22072329794526524,0.06293148053054513
123,2009-04-01,0.7576383723172713,0.161134386077983,0.101317122593699,0.2093202599978,0.218818380743993,0.7,0.976237855554244,0.220143093010457,-0.7407407407407414,0.186567164179096,0.01120040191307086,0.06009476510069309,0.05074195436359167,0.09806750716112404,0.35000000000000003,-0.01159998806311214,0.15167364708054767,-0.2924677186480182,0.05498250361063322
124,2009-05-01,0.7328235324292734,0.150150150150146,-0.101214574898766,-0.0769569041336799,0.218340611353698,0.5,-0.0347769637392153,0.131795716639219,-0.4975124378109457,0.279329608938528,-0.021032217304084805,0.0006918176002077536,-0.030322746727398143,0.07330723164678588,0.325,-0.07072747664458374,0.1328348088097275,-0.3939510980694398,0.023589555527019135
125,2009-06-01,0.7135489981123385,0.1285071749839459,0.303951367781135,-0.18703927824843,0.0726216412491037,0.2,0.440661456038225,-0.3509926510913779,-0.2500000000000002,-0.0928505106777977,-0.04058747461911949,0.009134911149683754,-0.09158146403037182,0.042728998454173855,0.325,-0.08200246969560375,0.11844315838540824,-0.4545142685104399,-0.007425454441008006
126,2009-07-01,0.7096399965443617,-0.449197860962577,0.0,-0.0661375661375704,0.0,0.1,-0.8543653450943349,-1.05668684645019,-0.7518796992481209,-0.278810408921927,-0.06028258514136725,-0.04142120614050825,-0.140699163566873,0.00018097997617659797,0.3333333333333333,-0.11319318076263357,0.017362180762978,-0.49740024977439456,-0.02292211262801878
127,2009-08-01,0.7009556361839975,0.515685431886552,0.2020202020202139,0.308846238694025,0.290275761973848,-0.4,0.349349046277117,0.278117699410385,0.3787878787878791,0.372786579683114,-0.014642416898260827,0.0005394388352124834,-0.06435286013812842,0.0122758033917526,0.3333333333333333,-0.06618246086512025,0.024748790949390743,-0.5054699479451629,0.023632902841236297
128,2009-09-01,0.6860996216650658,-0.245831551945272,-0.302419354838715,-0.26391027050802,-0.21707670043414,0.0,-0.235569893471346,0.5325049922343179,-0.3773584905660381,0.0928505106778247,-0.029793908206478592,-0.016261636433603604,-0.09998422610654024,0.018340667727556766,0.30833333333333335,-0.08408674611136069,0.03296890604556632,-0.5566403547033792,0.008092977986177688
129,2009-10-01,0.6747118016732853,0.0964320154291238,0.0,0.0441014332965685,0.07251631617115,0.1,0.713031138407134,0.0882807327300719,-0.2525252525252528,0.0,-0.017309666644571026,0.0005563924934050557,-0.08087700789972661,0.0243836940751526,0.2833333333333333,-0.05335316246125319,0.05970977200967048,-0.558006833342584,0.01583052054266083
130,2009-11-01,0.6708021027880653,0.1391564975379969,-0.10111223458039,0.264491955036373,0.0,0.3,0.5416705164926511,-0.0992282249173111,0.0,0.185528756957333,0.03345212864445805,0.0342604706868653,-0.009725458334462455,0.05466470182708935,0.2916666666666667,0.02716160178218573,0.08197256185987722,-0.48897330277059187,0.05452545103259917
