county,zip,res_ratio,bus_ratio,oth_ratio,tot_ratio
06101,95676,0.000000000,0.000000000,0.000691085,0.000024259
06101,95953,0.113636364,0.056848228,0.061506565,0.106596152
06101,95836,0.000027784,0.000264410,0.000000000,0.000048519
06101,95948,0.000166704,0.000264410,0.000000000,0.000169816
06101,95674,0.009557679,0.002379693,0.000691085,0.008587856
06103,96080,0.497287459,0.651554404,0.757462687,0.515162033
06103,96055,0.052465787,0.032383420,0.031094527,0.050455965
06103,96092,0.000000000,0.000000000,0.001243781,0.000031555
06103,96029,0.000490007,0.000431779,0.000000000,0.000473321
06103,95963,0.010745161,0.001295337,0.000000000,0.009781957
06103,96059,0.004480067,0.001295337,0.008706468,0.004354549
06103,96078,0.000000000,0.000000000,0.001243781,0.000031555
06103,95973,0.001050016,0.000000000,0.000000000,0.000946641
06103,96007,0.000175003,0.000000000,0.000000000,0.000157774
06103,96035,0.041195618,0.012089810,0.006218905,0.038181187
06103,96090,0.000000000,0.000000000,0.001243781,0.000031555
06103,96063,0.000000000,0.000000000,0.001243781,0.000031555
06103,96074,0.000000000,0.000431779,0.001243781,0.000063109
06103,96022,0.180917714,0.113989637,0.007462687,0.171626014
06103,96061,0.001050016,0.000863558,0.012437811,0.001325297
06103,96021,0.201463022,0.181778929,0.138059701,0.198415954
06103,96076,0.000980015,0.000431779,0.028606965,0.001640844
06103,96075,0.007700116,0.003454231,0.003731343,0.007289136
06105,95527,0.090909091,0.016949153,0.105263158,0.088479810
06105,96010,0.005603985,0.033898305,0.052631579,0.007125891
06105,96048,0.123910336,0.016949153,0.052631579,0.119358670
06105,95552,0.087795766,0.305084746,0.052631579,0.095011876
06105,96052,0.219800747,0.050847458,0.210526316,0.213776722
06105,96093,0.000000000,0.000000000,0.105263158,0.001187648
06105,96041,0.004981320,0.016949153,0.000000000,0.005344418
06105,95526,0.102739726,0.135593220,0.052631579,0.103325416
06105,96091,0.239726027,0.271186441,0.052631579,0.238717340
06105,95595,0.087173101,0.135593220,0.052631579,0.088479810
06105,96046,0.000000000,0.000000000,0.052631579,0.000593824
06105,96024,0.003113325,0.000000000,0.052631579,0.003562945
06105,96076,0.034246575,0.016949153,0.157894737,0.035035629
06107,93291,0.127115952,0.188416586,0.153466510,0.132658381
06107,93292,0.096576095,0.074964639,0.076145711,0.094341299
06107,93218,0.000000000,0.000074444,0.000000000,0.000005924
06107,93247,0.034847863,0.027841882,0.035252644,0.034300541
06107,93271,0.007907937,0.004764386,0.007990599,0.007659862
06107,93219,0.005419749,0.002531080,0.008460635,0.005266525
06107,93631,0.004830790,0.002084419,0.004230317,0.004597102
06107,93261,0.000000000,0.000074444,0.000000000,0.000005924
06107,93230,0.000013235,0.000000000,0.000000000,0.000011848
06107,93223,0.018979049,0.015112038,0.019036428,0.018672765
06107,93265,0.011871832,0.001339984,0.003525264,0.010823331
06107,93274,0.163657901,0.155140326,0.102232667,0.161431737
06107,93277,0.133038633,0.126405122,0.147356052,0.132871648
06107,93258,0.009535847,0.021960843,0.000470035,0.010296087
06107,93272,0.004724910,0.003722177,0.001175088,0.004555633
06107,93647,0.018813611,0.012729844,0.051938895,0.019164465
06107,93633,0.000000000,0.000074444,0.000000000,0.000005924
06107,93290,0.006981484,0.028288543,0.000470035,0.008512932
06107,93646,0.000674987,0.000297774,0.000000000,0.000627955
06107,93670,0.000000000,0.000000000,0.000235018,0.000005924
06107,93201,0.000006618,0.000297774,0.000235018,0.000035545
06107,93666,0.000000000,0.000000000,0.000235018,0.000005924
06107,93654,0.001581587,0.001637758,0.001410106,0.001581735
06107,93615,0.009118943,0.003945507,0.018096357,0.008933543
06107,93278,0.004724910,0.023449713,0.000235018,0.006101823
06107,93260,0.000853660,0.000297774,0.000705053,0.000805678
06107,93237,0.000000000,0.000074444,0.000000000,0.000005924
06107,93641,0.000006618,0.000000000,0.000000000,0.000005924
06107,93675,0.000006618,0.000000000,0.000000000,0.000005924
06107,93286,0.020514314,0.013474280,0.015981199,0.019839812
06107,93618,0.061516471,0.051142708,0.086016451,0.061308515
06107,93256,0.007782204,0.002605524,0.002115159,0.007227403
06107,93603,0.001098508,0.000521105,0.001880141,0.001072262
06107,93673,0.000000000,0.000000000,0.000235018,0.000005924
06107,93227,0.000000000,0.000074444,0.000000000,0.000005924
06107,93244,0.000172056,0.000521105,0.000705053,0.000213268
06107,93262,0.000469844,0.000372218,0.000940071,0.000473928
06107,93221,0.036455921,0.028362987,0.072385429,0.036717574
06107,93257,0.157457284,0.124544033,0.168272620,0.155110721
06107,93215,0.002944797,0.003275516,0.000940071,0.002920582
06107,93235,0.008999828,0.003796620,0.010575793,0.008625490
06107,93207,0.000893365,0.000074444,0.000000000,0.000805678
06107,93267,0.016523949,0.008635450,0.005405405,0.015615929
06107,93270,0.006769724,0.004541056,0.001175088,0.006451345
06107,93212,0.000238231,0.000372218,0.000000000,0.000242888
06107,93279,0.007854997,0.034244026,0.000235018,0.009762918
06107,93208,0.000000000,0.000074444,0.000000000,0.000005924
06107,93275,0.009019681,0.027841882,0.000235018,0.010296087
06109,95335,0.004298334,0.000702741,0.001064963,0.003944668
06109,95305,0.000000000,0.000000000,0.001064963,0.000026653
06109,95379,0.034801684,0.015108925,0.010649627,0.032703430
06109,95321,0.105798304,0.094167252,0.019169329,0.102747941
06109,95373,0.000000000,0.000000000,0.001064963,0.000026653
06109,95346,0.041264007,0.018271258,0.006389776,0.038647085
06109,95370,0.450080038,0.629655657,0.750798722,0.471227911
06109,95372,0.049297445,0.033731553,0.003194888,0.046962872
06109,95347,0.000000000,0.000000000,0.001064963,0.000026653
06109,95327,0.117270410,0.100491918,0.140575080,0.116580932
06109,95383,0.096934843,0.057273366,0.027689031,0.092193289
06109,95375,0.000000000,0.000000000,0.001064963,0.000026653
06109,95311,0.001808265,0.000000000,0.000000000,0.001625843
06109,95364,0.000059287,0.000702741,0.001064963,0.000133266
06109,95309,0.000029644,0.000000000,0.001064963,0.000053306
06109,95329,0.019298038,0.006324666,0.006389776,0.017990885
06109,95310,0.079059702,0.043569923,0.027689031,0.075081958
06111,93252,0.000182961,0.000080481,0.000000000,0.000164600
06111,91319,0.002211587,0.006572594,0.000127372,0.002567767
06111,91360,0.049836137,0.042574311,0.044643994,0.048869881
06111,91362,0.044023098,0.041876811,0.045089797,0.043849566
06111,93044,0.004718480,0.002843653,0.000127372,0.004328992
06111,93064,0.000000000,0.000000000,0.000127372,0.000005487
06111,93009,0.000000000,0.000000000,0.000127372,0.000005487
06111,93005,0.002041465,0.004506921,0.000127372,0.002211133
06111,93041,0.028702482,0.011911149,0.044452936,0.027663853
06111,93065,0.079023307,0.067416032,0.099159343,0.078703716
06111,93031,0.008734003,0.014754802,0.000127372,0.008978956
06111,93061,0.001588876,0.005928748,0.000127372,0.001969719
06111,93016,0.002234056,0.003889902,0.000063686,0.002309893
06111,93010,0.055530412,0.058375362,0.053751115,0.055744694
06111,93007,0.001537518,0.004909325,0.000127372,0.001821579
06111,93022,0.010473742,0.007565189,0.001146351,0.009774525
06111,93062,0.003639970,0.014701148,0.000127372,0.004619787
06111,93099,0.000000000,0.000000000,0.000063686,0.000002743
06111,93002,0.007032782,0.016203455,0.000127372,0.007673125
06111,93034,0.004670332,0.002924133,0.000191058,0.004298816
06111,91307,0.002298253,0.000348750,0.000127372,0.002005382
06111,93015,0.018077877,0.009469900,0.009616609,0.016833142
06111,93033,0.055347450,0.037718639,0.072029041,0.054263289
06111,93094,0.003986634,0.010838073,0.000127372,0.004521026
06111,91304,0.000356293,0.000000000,0.000000000,0.000304511
06111,93032,0.002949853,0.005687306,0.000127372,0.003108206
06111,91361,0.018507997,0.036296813,0.022735957,0.020509219
06111,93021,0.039298198,0.026612297,0.031970450,0.037685278
06111,93024,0.003588613,0.010730765,0.000063686,0.004167135
06111,93040,0.000000000,0.000026827,0.000000000,0.000002743
06111,91359,0.005000947,0.016391244,0.000063686,0.005953050
06111,91358,0.002503683,0.005258075,0.000127372,0.002682988
06111,93003,0.066941430,0.123618414,0.083046746,0.073431015
06111,93020,0.002391339,0.005445863,0.000127372,0.002606174
06111,93030,0.049393178,0.067925743,0.071965355,0.052260650
06111,93060,0.033449851,0.027041528,0.067571010,0.034264332
06111,93225,0.000539255,0.000053654,0.000000000,0.000466368
06111,93042,0.000000000,0.000026827,0.002165329,0.000096017
06111,91311,0.000375552,0.000026827,0.000191058,0.000331944
06111,91377,0.016986528,0.002199807,0.017513693,0.015497135
06111,93001,0.045560616,0.054565941,0.066360973,0.047377503
06111,93012,0.044286306,0.042198734,0.031015157,0.043501162
06111,93011,0.006897968,0.019771435,0.000127372,0.007922769
06111,93036,0.045075929,0.050059019,0.042606037,0.045479111
06111,93063,0.062338504,0.035170083,0.087441090,0.060641558
06111,93066,0.006567354,0.007109132,0.000827920,0.006375525
06111,93043,0.000000000,0.000000000,0.005986499,0.000257874
06111,93013,0.000160493,0.000000000,0.000000000,0.000137167
06111,93006,0.004859713,0.014781629,0.000127372,0.005670486
06111,91320,0.050863289,0.041501234,0.022927016,0.048702537
06111,93004,0.036980686,0.010650284,0.021716979,0.033630620
06111,93023,0.027851872,0.022480953,0.025347090,0.027194742
06111,93035,0.038957954,0.008852881,0.024837600,0.035271138
06111,90265,0.001425174,0.000107308,0.001273723,0.001283884
06113,95615,0.000092378,0.000000000,0.000000000,0.000080890
06113,95798,0.007367120,0.020695364,0.000520427,0.008240647
06113,95618,0.124502027,0.064687796,0.116055165,0.119059656
06113,95776,0.117238831,0.165799432,0.067135051,0.119443883
06113,95637,0.000369511,0.000000000,0.000260213,0.000333670
06113,95605,0.073370977,0.055818354,0.132708821,0.074175935
06113,95937,0.000000000,0.000000000,0.001301067,0.000050556
06113,95616,0.227179825,0.182828761,0.291178767,0.225874621
06113,95698,0.000000000,0.000000000,0.000260213,0.000010111
06113,95617,0.037955682,0.085619678,0.001040853,0.040596562
06113,95653,0.000000000,0.000000000,0.000260213,0.000010111
06113,95799,0.000000000,0.000000000,0.001301067,0.000050556
06113,95645,0.000242491,0.000000000,0.000260213,0.000222447
06113,95695,0.167757878,0.153736991,0.157168878,0.166147624
06113,95691,0.186014018,0.230960265,0.200884725,0.190434783
06113,95627,0.012528724,0.002719962,0.005984908,0.011435794
06113,95606,0.000715927,0.000000000,0.000520427,0.000647118
06113,95612,0.009180033,0.013599811,0.000520427,0.009221436
06113,95697,0.000000000,0.000000000,0.000260213,0.000010111
06113,95607,0.001789818,0.000591296,0.000780640,0.001648129
06113,95679,0.000000000,0.000000000,0.000260213,0.000010111
06113,95694,0.033521553,0.022705771,0.021077283,0.032113246
06113,95620,0.000173208,0.000236518,0.000260213,0.000182002
06115,95901,0.482485806,0.735477178,0.604350782,0.501206848
06115,95692,0.054202476,0.065352697,0.082936778,0.055992141
06115,95903,0.061493593,0.002074689,0.088375255,0.059388156
06115,95914,0.000155130,0.000000000,0.000000000,0.000140331
06115,95977,0.008283950,0.000000000,0.000679810,0.007521751
06115,95960,0.000868729,0.000000000,0.000000000,0.000785855
06115,95972,0.000496416,0.000000000,0.000679810,0.000477126
06115,95919,0.007570352,0.006224066,0.002719239,0.007297221
06115,95935,0.000992833,0.000000000,0.001359619,0.000954252
06115,95918,0.025224163,0.007261411,0.000679810,0.023238844
06115,95981,0.000000000,0.000518672,0.001359619,0.000084199
06115,95961,0.349818498,0.171680498,0.213460231,0.334549537
06115,95966,0.000961807,0.000000000,0.000000000,0.000870053
06115,95925,0.000527443,0.000000000,0.000679810,0.000505192
06115,95941,0.000806677,0.000000000,0.000000000,0.000729722
06115,95962,0.002016692,0.008817427,0.000679810,0.002329498
06115,95922,0.004095436,0.002593361,0.002039429,0.003929273
08001,80031,0.072726158,0.028290477,0.118791485,0.070745766
08001,80045,0.003224438,0.030656781,0.006866560,0.005701550
08001,80221,0.072230483,0.072619235,0.059395743,0.071761663
08001,80030,0.034349721,0.027764632,0.070038911,0.035184920
08001,80035,0.004874983,0.022401010,0.000228885,0.006184884
08001,80102,0.005702810,0.004259347,0.006523232,0.005612044
08001,80249,0.000066431,0.000105169,0.000000000,0.000067130
08001,80003,0.011175668,0.010884998,0.006294347,0.010960044
08001,80220,0.000260612,0.000052585,0.000000000,0.000232716
08001,80036,0.004629701,0.008834201,0.000228885,0.004815438
08001,80040,0.006086063,0.005048115,0.000228885,0.005768680
08001,80614,0.004312878,0.016669296,0.000114443,0.005200315
08001,80103,0.001149760,0.000105169,0.000915541,0.001051699
08001,80233,0.094295657,0.055529263,0.044403754,0.089045326
08001,80241,0.065020210,0.014513330,0.050812543,0.060166124
08001,80640,0.023189383,0.029342168,0.017738613,0.023499875
08001,80642,0.002580573,0.000052585,0.000000000,0.002264509
08001,80024,0.000000000,0.000052585,0.000000000,0.000004475
08001,80701,0.000112421,0.000000000,0.000228885,0.000107408
08001,80643,0.000919808,0.000052585,0.000000000,0.000810032
08001,80239,0.000311713,0.003943840,0.002059968,0.000689198
08001,80002,0.002023578,0.003470579,0.001945525,0.002143675
08001,80010,0.037395308,0.034548036,0.064545663,0.038214708
08001,80011,0.035060017,0.056318031,0.054818036,0.037641867
08001,80136,0.007833699,0.001104275,0.002059968,0.007035194
08001,80216,0.000572325,0.169006678,0.017395285,0.015565143
08001,80229,0.102972513,0.085292107,0.104600595,0.101531453
08001,80023,0.012228337,0.017405479,0.013275349,0.012709892
08001,80020,0.000005110,0.003786086,0.002174411,0.000411729
08001,80654,0.000122641,0.000000000,0.000000000,0.000107408
08001,80037,0.004282218,0.006941158,0.000000000,0.004341055
08001,80019,0.006970101,0.001840459,0.008010986,0.006574237
08001,80137,0.001088440,0.005363622,0.005951019,0.001642440
08001,80603,0.010025908,0.001787874,0.000572213,0.008955104
08001,80022,0.085838533,0.091602251,0.082627604,0.086203501
08001,80266,0.000000000,0.000157754,0.000114443,0.000017901
08001,80238,0.000393473,0.000000000,0.000000000,0.000344599
08001,80247,0.001395042,0.000315507,0.001144427,0.001293366
08001,80260,0.070109815,0.031971394,0.050125887,0.066082489
08001,80602,0.070958082,0.005626545,0.025062943,0.063603165
08001,80042,0.005462638,0.006310144,0.000000000,0.005321149
08001,80234,0.058893266,0.062891097,0.123598077,0.061763811
08001,80601,0.077059476,0.080664668,0.055046921,0.076505496
08001,80105,0.000040880,0.000052585,0.000000000,0.000040278
08001,80212,0.002049128,0.002366304,0.002059968,0.002076546
08003,81102,0.000000000,0.001071811,0.000000000,0.000098726
08003,81101,0.944644726,0.975348339,0.979899497,0.949550795
08003,81125,0.003256193,0.003215434,0.001675042,0.003159246
08003,81146,0.036632167,0.013933548,0.015075377,0.033270807
08003,81144,0.007791604,0.003215434,0.000000000,0.006910850
08003,81136,0.007675311,0.003215434,0.003350084,0.007009576
08005,80046,0.004702013,0.021871501,0.000000000,0.005978957
08005,80237,0.000000000,0.000069989,0.000000000,0.000006218
08005,80112,0.046675989,0.146626540,0.063882353,0.056465855
08005,80246,0.013280107,0.039823628,0.014764706,0.015716915
08005,80017,0.056337212,0.011898096,0.106529412,0.055041850
08005,80138,0.000036225,0.000000000,0.000000000,0.000031092
08005,80210,0.000003623,0.000034994,0.000000000,0.000006218
08005,80019,0.000003623,0.000000000,0.000000000,0.000003109
08005,80151,0.002644429,0.008223684,0.000117647,0.003006579
08005,80230,0.000000000,0.001014838,0.000117647,0.000096385
08005,80220,0.000239085,0.000349944,0.000470588,0.000261171
08005,80150,0.003303725,0.010183371,0.000117647,0.003746564
08005,80113,0.045027748,0.030935050,0.028235294,0.042888057
08005,80018,0.017311956,0.001154815,0.002470588,0.015091970
08005,80047,0.009769898,0.018756999,0.000117647,0.010058204
08005,80102,0.003796386,0.000384938,0.000117647,0.003298842
08005,80236,0.002325649,0.000489922,0.003058824,0.002201301
08005,80111,0.048371321,0.123950168,0.038529412,0.054566145
08005,80222,0.003970266,0.000489922,0.002294118,0.003572450
08005,80166,0.000000000,0.000034994,0.000000000,0.000003109
08005,80165,0.000000000,0.000034994,0.000000000,0.000003109
08005,80224,0.000126788,0.000524916,0.000000000,0.000155459
08005,80161,0.003343573,0.014732643,0.000000000,0.004178741
08005,80160,0.002169881,0.016657335,0.000117647,0.003348589
08005,80045,0.000036225,0.000000000,0.000000000,0.000031092
08005,80044,0.002807442,0.012807951,0.000117647,0.003553795
08005,80014,0.061999189,0.078527436,0.124176471,0.066754138
08005,80122,0.045712402,0.040453527,0.018117647,0.043786611
08005,80231,0.030110269,0.030130179,0.019000000,0.029524793
08005,80105,0.000710011,0.000314950,0.000411765,0.000659147
08005,80103,0.002322026,0.001539754,0.000470588,0.002154663
08005,80136,0.002376364,0.000559910,0.000823529,0.002132899
08005,80155,0.002590092,0.021486562,0.000000000,0.004132103
08005,80013,0.098539406,0.014837626,0.087470588,0.090517617
08005,80010,0.028606929,0.015397536,0.021411765,0.027052993
08005,80011,0.041836321,0.055816069,0.061529412,0.044119293
08005,80012,0.074221523,0.053051512,0.115882353,0.074542639
08005,80110,0.037514671,0.087066069,0.044000000,0.042260002
08005,80121,0.026523988,0.011268197,0.008000000,0.024189436
08005,80123,0.021481460,0.008748600,0.020588235,0.020302959
08005,80137,0.000912871,0.000804871,0.001000000,0.000907881
08005,80247,0.035218002,0.004619261,0.037882353,0.032640193
08005,80251,0.000000000,0.000034994,0.000000000,0.000003109
08005,80041,0.003075508,0.004899216,0.000117647,0.003081199
08005,80129,0.000000000,0.001189810,0.000058824,0.000108821
08005,80016,0.077927347,0.030235162,0.047058824,0.072058403
08005,80120,0.050323852,0.056340985,0.068352941,0.051811409
08005,80015,0.086787996,0.021171613,0.058470588,0.079461365
08005,80128,0.004926608,0.000454927,0.004117647,0.004486550
08007,81147,0.925393380,0.916317992,0.945086705,0.925242718
08007,81137,0.008681498,0.002092050,0.020231214,0.008495146
08007,81122,0.006330259,0.001046025,0.020231214,0.006310680
08007,81121,0.000000000,0.000000000,0.002890173,0.000080906
08007,81157,0.059594863,0.080543933,0.005780347,0.059708738
08007,81128,0.000000000,0.000000000,0.005780347,0.000161812
08009,81084,0.010378510,0.000000000,0.016666667,0.009508716
08009,81064,0.037851038,0.005128205,0.016666667,0.033808769
08009,81090,0.119658120,0.035897436,0.100000000,0.110406762
08009,81054,0.003052503,0.000000000,0.000000000,0.002641310
08009,81041,0.001831502,0.000000000,0.000000000,0.001584786
08009,81087,0.000000000,0.000000000,0.016666667,0.000528262
08009,81073,0.751526252,0.958974359,0.833333333,0.775488642
08009,81029,0.075702076,0.000000000,0.016666667,0.066032752
08011,81092,0.029450549,0.000000000,0.021978022,0.027111984
08011,81044,0.058901099,0.005586592,0.021978022,0.053831041
08011,81050,0.005274725,0.000000000,0.000000000,0.004715128
08011,81057,0.070329670,0.016759777,0.010989011,0.064440079
08011,81054,0.836043956,0.977653631,0.945054945,0.849901768
08013,80540,0.005258751,0.000530441,0.001614282,0.004587805
08013,80303,0.089606431,0.057994931,0.086981293,0.086415912
08013,80026,0.092754982,0.083515059,0.102174532,0.092429274
08013,80455,0.000790487,0.000000000,0.000759662,0.000712779
08013,80020,0.000609613,0.000766193,0.000094958,0.000593982
08013,80403,0.002900687,0.000294690,0.000284873,0.002494725
08013,80502,0.007931670,0.038014970,0.000189915,0.010357917
08013,80301,0.084474962,0.185654506,0.141581996,0.097588433
08013,80308,0.013103333,0.050509813,0.000189915,0.015924378
08013,80544,0.004796516,0.013791478,0.000189915,0.005385438
08013,80513,0.000046893,0.000000000,0.000000000,0.000039599
08013,80307,0.002270976,0.015736430,0.000189915,0.003439439
08013,80305,0.049505945,0.014793423,0.023454563,0.044622199
08013,80304,0.081956121,0.043496199,0.089545152,0.078716772
08013,80466,0.020686652,0.008369187,0.000949577,0.018328591
08013,80510,0.001292916,0.000353628,0.000094958,0.001131395
08013,80471,0.000000000,0.000000000,0.000094958,0.000005657
08013,80309,0.000000000,0.000058938,0.066090590,0.003942910
08013,80314,0.000000000,0.000058938,0.000000000,0.000005657
08013,80306,0.015682465,0.050038310,0.000189915,0.018057056
08013,80481,0.001567577,0.000412566,0.000189915,0.001374644
08013,80302,0.086699045,0.120056580,0.192479347,0.096202474
08013,80503,0.101175682,0.024459244,0.026113380,0.089340567
08013,80533,0.002257578,0.006542111,0.000189915,0.002545638
08013,80422,0.000006699,0.000000000,0.000000000,0.000005657
08013,80021,0.000000000,0.000000000,0.000094958,0.000005657
08013,80025,0.000000000,0.000000000,0.000094958,0.000005657
08013,80310,0.000147379,0.000235752,0.000000000,0.000147081
08013,80516,0.024625691,0.002652207,0.001709239,0.021151420
08013,80501,0.124943895,0.166794366,0.159054221,0.130992855
08013,80504,0.083764864,0.013555726,0.049378027,0.074977514
08013,80027,0.101142187,0.101314316,0.056025069,0.098470920
08014,80038,0.031780611,0.162637363,0.001524390,0.042339895
08014,80234,0.018773627,0.004081633,0.003048780,0.016885553
08014,80020,0.549048504,0.489167975,0.510670732,0.542297891
08014,80516,0.001121292,0.003139717,0.001524390,0.001316121
08014,80027,0.000096111,0.001569859,0.000000000,0.000224021
08014,80023,0.230441469,0.046467818,0.283536585,0.215983871
08014,80021,0.168674313,0.292935636,0.199695122,0.180896642
08014,80603,0.000064074,0.000000000,0.000000000,0.000056005
08015,81227,0.000000000,0.001119821,0.002100840,0.000178492
08015,81211,0.332655551,0.135498320,0.136554622,0.308612227
08015,81201,0.560288735,0.847704367,0.844537815,0.595269969
08015,81228,0.002135014,0.003359462,0.002100840,0.002231147
08015,81242,0.000000000,0.000000000,0.002100840,0.000089246
08015,81236,0.104819032,0.012318029,0.012605042,0.093529674
08015,81251,0.000101667,0.000000000,0.000000000,0.000089246
08017,80802,0.273076923,0.000000000,0.166666667,0.267657993
08017,81036,0.011538462,0.000000000,0.000000000,0.011152416
08017,80862,0.000000000,0.000000000,0.166666667,0.003717472
08017,80810,0.438461538,1.000000000,0.500000000,0.446096654
08017,81045,0.019230769,0.000000000,0.000000000,0.018587361
08017,80825,0.257692308,0.000000000,0.166666667,0.252788104
08019,80444,0.000000000,0.000000000,0.030303030,0.000375094
08019,80438,0.000000000,0.000000000,0.030303030,0.000375094
08019,80439,0.707448861,0.714285714,0.393939394,0.703675919
08019,80452,0.292551139,0.285714286,0.454545455,0.294448612
08019,80476,0.000000000,0.000000000,0.060606061,0.000750188
08019,80436,0.000000000,0.000000000,0.030303030,0.000375094
08021,81140,0.324102564,0.428571429,0.245614035,0.324416342
08021,81141,0.000000000,0.000000000,0.017543860,0.000486381
08021,81120,0.426153846,0.448979592,0.578947368,0.430933852
08021,81151,0.230769231,0.102040816,0.087719298,0.223735409
08021,81124,0.000000000,0.000000000,0.017543860,0.000486381
08021,81129,0.000000000,0.000000000,0.017543860,0.000486381
08021,81148,0.000000000,0.000000000,0.035087719,0.000972763
08021,81101,0.018974359,0.020408163,0.000000000,0.018482490
08023,81120,0.001939864,0.000000000,0.000000000,0.001886792
08023,81133,0.483026188,0.428571429,0.066666667,0.476415094
08023,81126,0.000000000,0.000000000,0.066666667,0.000943396
08023,81138,0.000000000,0.000000000,0.066666667,0.000943396
08023,81152,0.322017459,0.142857143,0.466666667,0.321698113
08023,81151,0.047526673,0.071428571,0.000000000,0.047169811
08023,81123,0.145489816,0.357142857,0.333333333,0.150943396
08025,81034,0.000000000,0.000000000,0.019607843,0.000690131
08025,81062,0.189423836,0.007633588,0.098039216,0.169772257
08025,81076,0.081294396,0.007633588,0.019607843,0.072463768
08025,81058,0.031570639,0.000000000,0.019607843,0.028295376
08025,81033,0.000000000,0.007633588,0.019607843,0.001380262
08025,81063,0.689818469,0.977099237,0.823529412,0.720496894
08025,81039,0.007892660,0.000000000,0.000000000,0.006901311
08027,81252,0.902900378,0.973913043,0.987012987,0.908595877
08027,81226,0.009667928,0.000000000,0.000000000,0.008945935
08027,81253,0.060529634,0.008695652,0.012987013,0.056787242
08027,81223,0.000840689,0.000000000,0.000000000,0.000777907
08027,81069,0.026061370,0.017391304,0.000000000,0.024893038
08029,81413,0.201513453,0.092606423,0.177966102,0.193527047
08029,81428,0.093721973,0.017176998,0.027542373,0.086916696
08029,81419,0.165582960,0.163554892,0.033898305,0.162281818
08029,81415,0.035313901,0.008215086,0.027542373,0.033280749
08029,81420,0.000000000,0.000000000,0.002118644,0.000050888
08029,81434,0.000056054,0.000000000,0.000000000,0.000050888
08029,81418,0.076905830,0.031366692,0.038135593,0.072871610
08029,81414,0.000000000,0.000000000,0.002118644,0.000050888
08029,81410,0.045123318,0.017923824,0.008474576,0.042389700
08029,81416,0.381782511,0.669156087,0.682203390,0.408579716
08031,80211,0.056736704,0.039804878,0.065963367,0.055435285
08031,80216,0.024120184,0.054048780,0.027938790,0.027265209
08031,80223,0.022864722,0.050707317,0.035995827,0.026192503
08031,80224,0.029473613,0.020780488,0.033503362,0.028775753
08031,80227,0.012526285,0.012219512,0.009680037,0.012376250
08031,80237,0.040747269,0.037536585,0.018432645,0.039490647
08031,80111,0.000731172,0.001463415,0.000463714,0.000792975
08031,80226,0.000368420,0.001975610,0.000811500,0.000547299
08031,80294,0.000000000,0.000731707,0.000405750,0.000090000
08031,80266,0.000000000,0.001780488,0.000463714,0.000197028
08031,80210,0.051524976,0.032365854,0.037966613,0.049045268
08031,80218,0.039573993,0.030634146,0.098771157,0.041166598
08031,80209,0.046721344,0.032756098,0.049617436,0.045450123
08031,80206,0.043876007,0.051487805,0.089265013,0.046539856
08031,80202,0.040540387,0.120731707,0.036691398,0.048376347
08031,80219,0.060970702,0.031341463,0.040517042,0.057157452
08031,80212,0.023887796,0.015560976,0.019128217,0.022857629
08031,80207,0.025763905,0.017512195,0.007767215,0.024185741
08031,80221,0.006438851,0.004097561,0.002376536,0.006034881
08031,80247,0.023536380,0.001463415,0.011476930,0.020828975
08031,80239,0.037598694,0.039585366,0.027764897,0.037384155
08031,80249,0.028527056,0.012975610,0.008230930,0.026124395
08031,80231,0.032528666,0.019219512,0.022490146,0.030780083
08031,80273,0.000000000,0.000024390,0.000000000,0.000002432
08031,80022,0.000005668,0.000097561,0.000000000,0.000014595
08031,80261,0.000000000,0.000097561,0.000000000,0.000009730
08031,80281,0.000000000,0.000024390,0.000000000,0.000002432
08031,80257,0.000000000,0.000024390,0.000115929,0.000007297
08031,80012,0.000634816,0.000170732,0.000231857,0.000571623
08031,80010,0.000765180,0.000000000,0.000231857,0.000666488
08031,80217,0.002125501,0.019463415,0.000115929,0.003770280
08031,80201,0.008949776,0.019658537,0.000000000,0.009642188
08031,80205,0.046012844,0.036829268,0.065963367,0.045934178
08031,80236,0.016020609,0.005975610,0.007651287,0.014667607
08031,80246,0.016434373,0.009682927,0.010085787,0.015494636
08031,80271,0.000000000,0.000024390,0.000000000,0.000002432
08031,80291,0.000000000,0.000024390,0.000000000,0.000002432
08031,80214,0.000371254,0.001048780,0.000521679,0.000445136
08031,80299,0.000000000,0.003121951,0.000173893,0.000318650
08031,80232,0.000107692,0.001804878,0.000927429,0.000311352
08031,80264,0.000000000,0.001951220,0.000173893,0.000201892
08031,80250,0.004100800,0.018634146,0.000115929,0.005382988
08031,80014,0.006727919,0.001292683,0.003477858,0.006049476
08031,80222,0.030703569,0.062560976,0.042777649,0.034387390
08031,80238,0.029099524,0.014560976,0.025852075,0.027513318
08031,80263,0.000000000,0.000024390,0.000000000,0.000002432
08031,80127,0.000002834,0.000414634,0.000115929,0.000048649
08031,80259,0.000000000,0.000024390,0.000000000,0.000002432
08031,80243,0.000000000,0.000024390,0.000000000,0.000002432
08031,80265,0.000000000,0.002000000,0.000289821,0.000211622
08031,80293,0.000000000,0.003585366,0.000173893,0.000364866
08031,80235,0.005563144,0.000195122,0.005158822,0.005010824
08031,80110,0.001714571,0.002048780,0.002666358,0.001787843
08031,80290,0.000000000,0.000731707,0.000173893,0.000080270
08031,80203,0.048078831,0.051243902,0.080222583,0.049743378
